Id,Frequency of C - C at topological distance 3,Moriguchi octanol-water partition coeff. (logP),squared Moriguchi octanol-water partition coeff. (logP^2),molecular multiple path count of order 9,path/walk 3 - Randic shape index,largest eigenvalue n. 2 of Burden matrix weighted by mass,normalized leading eigenvalue from augmented edge adjacency mat. weighted by dipole moment,Balaban V index,all-path Wiener index,first Zagreb index by Madan vertex degrees,BindingClass
e2836,3,1.373,1.886,0,0.288,3.22,0.53,0.849,70,34.428,inactive
e2837,4,-2.984,8.905,0,0.362,3.493,0.272,0.811,378,82.386,inactive
e2838,3,3.695,13.655,0,0.346,3.741,0.319,0.545,494,110.735,inactive
e2839,1,-0.357,0.127,0,0.267,3.1,0.682,0.826,50,29.897,inactive
e2840,5,4.939,24.391,0,0.315,3.979,0.336,0.55,480,172.162,inactive
e2841,0,-0.544,0.296,0,0.25,2.674,0.477,0.684,90,33.298,inactive
e2842,6,-1.156,1.336,3.944,0.302,3.523,0.26,0.413,708,78.01,inactive
e2843,5,4.513,20.371,0,0.315,3.622,0.373,0.55,480,108.056,inactive
e2845,5,2.531,6.405,0,0.307,3.767,0.339,0.558,247,107.31,inactive
e2846,11,3.854,14.851,0,0.336,3.671,0.329,0.545,368,63.616,inactive
e2847,0,-1.859,3.457,0,0.2,2.691,0.863,1.106,18,21.489,inactive
e2848,1,0.434,0.189,2.303,0.217,3.528,0.347,0.553,268,92.74,inactive
e2849,5,3.046,9.277,0,0.333,3.634,0.329,0.562,320,79.917,inactive
e2850,12,3.017,9.102,7.146,0.35,3.733,0.225,0.389,2339,94.353,inactive
e2851,5,3.37,11.358,0,0.298,3.322,0.446,0.568,296,65.017,inactive
e2852,3,0.711,0.505,0,0.362,2.912,0.564,1.019,64,43.291,inactive
e2853,3,0.291,0.085,0,0.317,3.7,0.47,0.578,383,95.196,inactive
e2855,12,3.667,13.445,5.768,0.3,3.749,0.206,0.323,1407,72.207,inactive
e2858,3,-1.246,1.552,0,0.403,3.258,0.315,0.582,599,77.333,inactive
e2859,5,3.37,11.358,0,0.288,3.747,0.364,0.597,182,101.871,inactive
e2860,2,-0.473,0.224,0,0.25,2.866,0.437,0.684,90,29.757,inactive
e2861,10,3.05,9.304,5.901,0.306,3.756,0.285,0.302,1690,103.83,binder
e2862,7,1.676,2.809,3.992,0.32,3.467,0.338,0.511,519,60.87,inactive
e2863,0,0.202,0.041,0,0.167,2.552,0.831,1.089,10,11.439,inactive
e2864,0,0.59,0.348,0,0.267,3.225,0.407,0.855,96,120.457,inactive
e2865,11,1.139,1.297,4.925,0.343,3.356,0.251,0.539,879,85.284,inactive
e2866,12,3.945,15.567,6.29,0.325,3.647,0.254,0.431,942,71.519,inactive
e2870,8,1.701,2.894,0,0.333,3.421,0.281,0.453,617,69.631,inactive
e2871,1,-2.074,4.3,0,0.332,3.176,0.607,0.897,68,33.441,inactive
e2874,1,-1.212,1.469,0,0.2,3.319,0.718,0.825,71,69.883,inactive
e2877,8,1.404,1.97,4.239,0.344,3.148,0.414,0.552,326,45.388,inactive
e2878,1,0.479,0.229,0,0.281,2.961,0.71,0.955,31,25.203,inactive
e2879,2,1.929,3.72,0,0.308,3.477,0.393,0.79,168,54.856,inactive
e2880,6,1.58,2.496,2.151,0.314,3.266,0.306,0.524,327,48.57,inactive
e2881,4,1.94,3.765,0,0.223,3.332,0.267,0.617,84,26.694,inactive
e2882,7,1.38,1.904,4.808,0.359,3.325,0.316,0.474,874,64.483,inactive
e2884,6,2.619,6.858,0,0.324,3.479,0.332,0.512,397,70.722,inactive
e2886,8,2.646,7.003,0,0.25,3.208,0.296,0.522,224,32,inactive
e2887,5,0.102,0.01,0,0.333,3.8,0.345,0.54,851,123.728,inactive
e2889,5,1.635,2.672,4.523,0.331,3.463,0.319,0.544,502,66.605,inactive
e2890,5,1.248,1.558,0,0.186,3.384,0.433,0.819,127,51.536,inactive
e2891,7,2.193,4.808,0,0.322,3.128,0.329,0.597,243,43.027,inactive
e2892,0,0.408,0.166,0,0.25,2.583,0.493,0.92,50,22.879,inactive
e2894,2,1.242,1.543,0,0.288,3.354,0.481,0.78,100,42.856,inactive
e2897,1,0.586,0.344,0,0.202,3.205,0.763,0.882,32,43.98,inactive
e2899,4,2.274,5.17,0,0.226,3.405,0.299,0.58,120,32.879,inactive
e4983,11,3.795,14.403,3.497,0.27,3.622,0.175,0.292,1119,71.885,binder
e2903,16,2.11,4.454,4.457,0.32,3.415,0.2,0.466,1457,94.733,inactive
e2904,13,5.028,25.279,2.398,0.233,3.64,0.183,0.251,1073,73.543,inactive
e2905,3,0.283,0.08,0,0.323,3.739,0.43,0.534,480,103.3,inactive
e2906,0,2.42,5.858,0,0.378,3.506,0.655,0.846,90,115.503,inactive
e2908,10,3.226,10.408,5.211,0.294,3.817,0.165,0.258,2536,136.189,inactive
e2909,5,0.333,0.111,0.693,0.293,3.425,0.321,0.702,286,65.839,inactive
e2910,3,1.373,1.886,0,0.212,3.336,0.518,0.68,79,33.867,inactive
e2911,2,0.996,0.991,0,0.267,3.312,0.619,0.826,50,41.483,inactive
e2913,23,0.65,0.422,6.287,0.329,3.872,0.114,0.237,9818,196.335,inactive
e2915,0,1.064,1.133,0,0.2,2.951,0.893,1.203,28,105.817,inactive
e2916,5,1.296,1.679,0,0.301,3.188,0.395,0.573,184,35.439,inactive
e2918,27,4.907,24.083,3.446,0.333,3.541,0.196,0.518,1541,100.104,inactive
e2920,7,2.942,8.653,0,0.301,3.179,0.337,0.573,184,34,inactive
e2921,10,0.557,0.311,0,0.29,3.278,0.351,0.858,162,51.626,inactive
e2922,5,2.435,5.928,1.792,0.213,3.587,0.457,0.577,261,84.829,inactive
e2923,7,1.968,3.874,0,0.333,3.523,0.293,0.512,611,72.605,inactive
e2925,0,0.202,0.041,0,0.167,2.703,0.975,1.089,10,11.439,inactive
e2928,0,-0.689,0.474,0,0.277,2.779,0.626,0.793,79,35.852,inactive
e2931,7,2.193,4.808,0,0.308,3.15,0.319,0.54,247,42.879,inactive
e2932,4,-0.598,0.358,0,0.326,3.241,0.358,0.533,295,56.075,inactive
e2933,5,1.643,2.7,0,0.327,3.226,0.361,0.57,314,52.532,inactive
e2934,3,2.842,8.078,0,0.307,3.897,0.378,0.544,314,201.086,inactive
e2935,4,1.929,3.72,0,0.265,3.446,0.385,0.696,184,50.856,inactive
e2936,3,3.124,9.76,0,0.25,2.866,0.333,0.684,90,24,inactive
e2938,7,2.034,4.135,0,0.307,3.292,0.358,0.525,314,50.428,inactive
e2939,1,0.8,0.64,0,0.2,2.862,0.616,1.106,18,18.104,inactive
e2940,5,1.944,3.779,0,0.32,3.738,0.316,0.504,502,81.097,inactive
e2941,0,-2.373,5.63,0,0.2,2.734,1.008,1.203,28,63.378,inactive
e2942,3,1.587,2.519,0,0.219,3.263,0.337,0.666,56,23.388,inactive
e2943,6,2.242,5.026,0,0.222,3.435,0.379,0.751,135,42.104,inactive
e2946,6,0.314,0.099,0,0.301,3.155,0.359,0.573,184,38.96,inactive
e2948,10,-3.898,15.194,4.29,0.387,3.719,0.151,0.32,4898,146.565,inactive
e2950,3,1.442,2.08,0,0.19,3.214,0.595,0.875,48,28.104,inactive
e2951,0,2.604,6.781,0,0.2,3.528,0.749,1.203,28,116.739,inactive
e2953,7,2.942,8.653,0,0.288,3.11,0.34,0.597,182,36,inactive
e2955,4,1.619,2.621,0,0.229,3.372,0.463,0.863,94,45.196,inactive
e2957,3,1.442,2.08,0,0.267,3.194,0.602,0.826,50,26.104,inactive
e2960,24,4.801,23.052,6.637,0.311,3.741,0.193,0.247,3789,94.694,inactive
e2961,0,-0.507,0.257,0,0.362,2.826,0.473,1.019,64,36.318,inactive
e2962,5,4.203,17.664,0,0.18,3.291,0.446,0.932,66,34,inactive
e2963,5,3.265,10.659,0,0.284,3.685,0.369,0.507,250,49.748,inactive
e2965,8,1.377,1.896,0,0.289,3.436,0.294,0.441,520,61.147,inactive
e2966,11,1.622,2.63,0,0.295,3.481,0.285,0.522,472,64.72,inactive
e2968,0,0.202,0.041,0,0.167,2.712,1.345,1.089,10,10.694,inactive
e2970,4,0.783,0.614,0,0.314,3.312,0.441,0.829,128,47.971,inactive
e2972,0,2.226,4.957,0,0.2,3.587,0.58,0.853,20,37.232,inactive
e2973,0,2.957,8.746,0,0.286,3.756,0.653,1.159,42,149.781,inactive
e2975,7,2.964,8.783,0,0.354,3.263,0.323,0.523,471,48,inactive
e2976,10,2.678,7.169,3.596,0.268,3.536,0.287,0.413,601,64.532,inactive
e2977,11,2.369,5.612,6.29,0.325,3.409,0.245,0.431,942,57.721,inactive
e2979,1,0.331,0.11,0,0.29,2.895,0.396,0.706,117,38.346,inactive
e2981,5,1.587,2.519,0,0.302,2.978,0.576,1.074,44,31.543,inactive
e2982,3,2.352,5.53,0,0.214,3.177,0.445,0.737,35,18,inactive
e2984,3,1.587,2.519,0,0.19,3.206,0.413,0.875,48,27.027,inactive
e2987,4,0.787,0.62,0,0.213,3.469,0.36,0.584,204,50.856,inactive
e2988,2,1.117,1.249,0,0.284,3.544,0.304,0.735,278,66.664,inactive
e2990,4,1.94,3.765,0,0.307,3.181,0.479,1.031,63,36.104,inactive
e2991,2,0.817,0.668,0,0.25,2.866,0.361,0.684,90,25.388,inactive
e2994,0,1.181,1.396,0,0.286,3.303,0.705,1.159,42,84.274,inactive
e2996,7,1.074,1.154,4.541,0.301,3.613,0.236,0.391,1071,88.54,inactive
e2997,15,3.621,13.114,4.84,0.317,3.837,0.168,0.247,3094,112.399,inactive
e2998,3,1.209,1.463,0,0.2,2.858,0.68,1.203,28,27.543,inactive
e3001,6,2.274,5.17,0,0.288,3.361,0.372,0.78,100,38.207,inactive
e3003,9,0.969,0.939,0,0.346,3.259,0.365,0.615,387,60.207,inactive
e3004,1,-0.241,0.058,0,0.167,2.793,0.543,1.089,10,12.109,inactive
e3005,15,3.275,10.723,3.992,0.351,3.649,0.206,0.542,1535,111.232,inactive
e3006,0,2.459,6.047,0,0.267,3.559,0.677,1.088,29,99.314,inactive
e4955,9,3.26,10.626,3.434,0.273,3.589,0.2,0.327,775,63.885,binder
e3009,4,-0.507,0.257,0,0.255,3.178,0.389,0.756,75,32.627,inactive
e3011,4,2.274,5.17,0,0.288,3.738,0.381,0.78,100,61.439,inactive
e3012,12,2.86,8.178,5.307,0.344,3.436,0.269,0.407,1326,72.532,inactive
e3013,0,0.586,0.344,0,0.267,2.877,0.74,1.088,29,26.428,inactive
e3014,2,1.587,2.519,0,0.209,3.421,0.432,0.758,52,37.031,inactive
e3015,0,0.8,0.64,0,0.2,2.731,0.569,1.106,18,17.439,inactive
e3016,1,-1.237,1.531,0,0.266,3.261,0.49,0.832,96,46.96,inactive
e3017,5,2.956,8.735,0,0.332,3.601,0.327,0.555,320,78.478,inactive
e3018,1,-0.333,0.111,0,0.267,2.934,0.763,1.088,29,26.207,inactive
e3019,11,2.024,4.097,0,0.32,3.45,0.297,0.474,502,60.207,inactive
e3020,17,2.266,5.136,5.533,0.33,3.838,0.148,0.29,4176,147.92,inactive
e3021,7,2.034,4.138,3.446,0.335,3.477,0.318,0.536,504,65.055,inactive
e3024,0,1.795,3.223,0,0.345,3.622,0.585,1.068,62,64.536,inactive
e3028,12,2.637,6.954,6.29,0.342,3.372,0.253,0.45,940,57.027,inactive
e3031,2,1.064,1.133,0,0.281,2.986,0.622,0.955,31,21.439,inactive
e2706,7,1.775,3.151,3.157,0.277,3.534,0.233,0.379,507,55.885,binder
e3034,1,-0.081,0.007,0,0.214,3.061,0.443,0.737,35,20.908,inactive
e3035,1,0.194,0.038,0,0.289,2.85,0.63,0.751,70,34.532,inactive
e3037,5,3.003,9.015,4.523,0.321,3.488,0.344,0.553,599,87.194,inactive
e3039,6,2.446,5.983,0,0.297,3.469,0.43,0.772,134,56.92,inactive
e3040,8,-0.509,0.259,0,0.285,3.459,0.26,0.85,436,87.713,inactive
e3044,2,-0.917,0.84,0,0.219,3.202,0.401,0.666,56,27.012,inactive
e3045,3,3.795,14.401,0,0.288,6.874,0.374,0.597,182,167.742,inactive
e3049,10,2.586,6.687,2.398,0.226,3.588,0.225,0.462,788,74.856,inactive
e3050,2,1.037,1.075,0,0.329,3.584,0.31,0.762,326,72.746,inactive
e3052,9,4.234,17.926,1.946,0.234,3.53,0.336,0.492,364,46.694,inactive
e3053,4,1.953,3.813,0,0.236,3.408,0.41,0.699,142,43.867,inactive
e3057,5,1.408,1.983,4.355,0.349,3.266,0.279,0.49,692,56.885,inactive
e3058,6,0.314,0.099,0,0.323,2.866,0.339,0.576,384,46.163,inactive
e3059,7,1.384,1.915,5.078,0.338,3.383,0.297,0.432,1151,73.131,inactive
e3061,4,0.143,0.02,0,0.301,3.143,0.507,0.573,184,36.415,inactive
e3064,5,1.246,1.553,0,0.333,3.064,0.338,0.582,247,43.905,inactive
e3065,7,1.882,3.541,0,0.303,3.284,0.329,0.558,239,41.748,inactive
e3067,15,4.135,17.096,0,0.32,3.451,0.255,0.474,502,56,inactive
e3068,5,2.021,4.086,0,0.204,3.429,0.445,0.678,108,36.104,inactive
e3070,8,0.837,0.701,0,0.307,3.445,0.272,0.459,633,68.174,inactive
e3075,8,0.37,0.137,1.609,0.286,3.49,0.229,0.616,379,67.404,inactive
e3078,7,3.668,13.455,0,0.381,3.841,0.245,0.552,998,179.917,inactive
e3079,7,1.404,1.97,0,0.323,3.269,0.408,0.521,326,45.388,inactive
e3081,7,2.681,7.186,0,0.26,3.621,0.347,0.675,237,69.98,inactive
e3082,15,3.939,15.517,2.639,0.243,3.616,0.18,0.447,1444,88.532,inactive
e3083,2,0.391,0.153,0,0.262,3.563,0.367,0.443,217,55.41,inactive
e3085,5,0.496,0.246,0,0.303,3.294,0.394,0.558,239,43.824,inactive
e3087,5,1.676,2.81,0,0.322,3.303,0.306,0.52,308,49.019,inactive
e3088,0,0.874,0.765,0,0.226,3.39,0.245,0.762,270,66.115,inactive
e3089,6,3.271,10.698,4.123,0.326,3.646,0.256,0.44,742,101.307,binder
e3092,1,0.845,0.713,0,0.167,2.996,1.173,1.089,10,41.203,inactive
e3093,0,-0.01,0,0,0.281,3.206,0.737,0.781,110,70.96,inactive
e3095,10,3.322,11.035,0,0.238,3.537,0.303,0.688,288,56.104,inactive
e3099,7,3.81,14.52,5.744,0.33,4.067,0.276,0.322,2248,168.652,binder
e3100,2,1.335,1.781,0,0.219,3.303,0.378,0.666,56,23.388,inactive
e3101,18,3.315,10.986,5.614,0.331,3.729,0.263,0.35,1398,72.694,inactive
e3102,2,1.209,1.463,0,0.281,2.959,0.477,0.955,31,21.439,inactive
e3103,9,3.199,10.231,4.437,0.291,3.618,0.233,0.384,1086,115.114,inactive
e3105,0,1.181,1.396,0,0.286,3.326,0.702,1.159,42,119.583,inactive
e3106,2,2.06,4.244,0,0.264,3.447,0.42,0.74,136,45.867,inactive
e3110,7,2.034,4.135,0,0.307,3.269,0.358,0.544,314,50.428,inactive
e3112,0,1.909,3.646,5.794,0.313,3.497,0.123,0.439,3993,147.853,inactive
e3113,0,1.089,1.185,0,0.272,3.225,0.299,0.742,138,73.712,inactive
e3114,2,0.996,0.991,0,0.19,3.155,0.601,0.875,48,30.428,inactive
e3115,4,0.837,0.7,0,0.352,3.437,0.381,0.599,288,58.423,inactive
e3116,3,2.523,6.365,0,0.274,3.306,0.537,0.643,131,42.811,inactive
e3135,5,1.155,1.333,0,0.285,3.425,0.279,0.465,307,47.885,inactive
e3120,3,2.127,4.525,0,0.288,3.363,0.367,0.597,182,52.546,inactive
e3122,0,2.081,4.332,0,0.2,3.177,0.708,1.106,18,27.616,inactive
e3123,3,0.277,0.077,0,0.272,3.381,0.272,0.868,364,116.844,inactive
e3124,0,-0.81,0.656,0,0.202,2.991,0.817,0.882,32,25.122,inactive
e3125,2,-0.145,0.021,0,0.274,2.877,0.357,0.643,131,32.415,inactive
e3127,9,1.539,2.368,4.961,0.326,3.373,0.25,0.479,649,64.541,inactive
e3130,5,-1.113,1.239,2.565,0.32,3.707,0.225,0.359,629,114.305,inactive
e3131,5,2.573,6.621,1.386,0.27,3.523,0.333,0.596,256,51.867,inactive
e3133,9,1.292,1.671,4.826,0.302,3.487,0.242,0.327,1580,83.174,inactive
e3136,3,1.727,2.981,0,0.258,3.389,0.46,0.667,110,37.867,inactive
e3137,4,1.117,1.247,0,0.261,3.471,0.366,0.673,186,51.283,inactive
e3138,3,1.514,2.293,0,0.322,3.364,0.349,0.597,243,59.573,inactive
e3139,5,4.52,20.431,0,0.226,3.541,0.275,0.58,120,41.616,inactive
e3140,2,1.064,1.133,0,0.267,2.972,0.734,1.088,29,24.104,inactive
e3141,8,-1.19,1.415,2.079,0.237,3.473,0.172,0.454,680,72.393,inactive
e3142,0,2.026,4.106,0,0.167,3.7,0.789,1.089,10,76.181,inactive
e3144,1,0.479,0.229,0,0.202,2.999,0.695,0.882,32,24.428,inactive
e3145,0,0.18,0.032,0,0.305,3.122,0.643,0.966,46,43.116,inactive
e3146,7,2.25,5.062,2.079,0.299,3.474,0.332,0.434,399,50.104,inactive
e3148,3,0.888,0.789,0,0.19,3.221,0.609,0.875,48,32.532,inactive
e3149,11,-0.913,0.834,4.234,0.399,3.905,0.169,0.341,4224,182.998,inactive
e3150,3,0.779,0.607,0,0.308,3.11,0.325,0.54,247,44.931,inactive
e3151,8,2.102,4.42,0,0.333,3.131,0.345,0.582,247,41.439,inactive
e3154,0,2.446,5.983,0,0.295,4.114,0.497,1.04,111,212.351,inactive
e3155,10,2.124,4.512,4.141,0.325,3.429,0.254,0.383,1090,67.307,inactive
e3156,9,5.668,32.124,1.609,0.234,3.622,0.183,0.492,364,57.616,inactive
e3157,9,2.733,7.467,4.007,0.326,3.614,0.161,0.737,1429,125.602,inactive
e3159,2,0.996,0.991,0,0.305,3.052,0.618,0.966,46,30.428,inactive
e3161,5,3.581,12.821,0,0.324,3.572,0.319,0.514,720,108.713,inactive
e3165,15,3.84,14.742,4.419,0.369,3.511,0.255,0.407,2005,72,inactive
e3166,3,4.513,20.371,0,0.322,6.877,0.367,0.597,243,239.612,inactive
e3168,5,1.594,2.542,5.328,0.342,3.33,0.299,0.45,940,63.099,inactive
e3169,14,0.741,0.549,5.564,0.261,3.724,0.143,0.192,3614,126.586,binder
e3170,3,0.314,0.099,0,0.319,3.04,0.355,0.633,182,38.054,inactive
e3173,4,-0.603,0.363,0,0.329,3.164,0.338,0.55,230,47.086,inactive
e3175,7,2.024,4.097,0,0.32,3.815,0.312,0.474,502,93.84,inactive
e3176,3,-0.078,0.006,0,0.305,3.376,0.311,0.813,320,98.571,inactive
e3182,10,1.139,1.297,4.239,0.333,3.407,0.247,0.501,879,85.284,inactive
e3183,0,-0.297,0.088,0,0.281,2.912,0.744,0.955,31,28.523,inactive
e3186,9,2.314,5.355,2.303,0.225,3.578,0.24,0.475,654,70.856,inactive
e3187,7,1.037,1.075,1.946,0.228,3.505,0.279,0.492,444,63.624,inactive
e2626,9,1.472,2.166,1.802,0.326,3.428,0.285,0.488,393,54.552,inactive
e3191,5,1.769,3.129,0,0.301,3.143,0.507,0.573,184,34.694,inactive
e3192,8,1.913,3.66,1.609,0.259,3.616,0.241,0.363,445,62.422,inactive
e3193,5,1.701,2.893,3.446,0.337,3.443,0.346,0.547,407,59.055,inactive
e3194,9,3.562,12.69,0,0.263,3.44,0.278,0.486,318,44,inactive
e3195,5,1.44,2.074,0,0.308,3.356,0.34,0.541,399,58.377,inactive
e3196,2,0.996,0.991,0,0.209,3.25,0.604,0.758,52,29.867,inactive
e3197,2,0.16,0.026,0,0.212,3.321,0.495,0.68,79,33.128,inactive
e3198,3,0.411,0.169,0,0.288,3.018,0.433,0.597,182,40.207,inactive
e3199,11,2.545,6.478,0,0.322,3.377,0.274,0.487,407,51.439,inactive
e3201,10,4.723,22.302,5.901,0.306,6.879,0.194,0.302,1690,209.949,inactive
e3204,8,3.659,13.388,0,0.246,3.483,0.3,0.66,146,38,inactive
e3205,12,1.978,3.913,6.711,0.34,3.686,0.215,0.328,3516,84.415,inactive
e3206,1,-0.081,0.007,0,0.202,3.007,0.501,0.882,32,23.241,inactive
e3207,2,-0.145,0.021,0,0.31,3.281,0.443,0.621,159,62.663,inactive
e3208,5,1.701,2.893,0,0.328,3.476,0.346,0.554,399,59.204,inactive
e3209,11,2.455,6.028,2.89,0.262,3.513,0.255,0.388,1195,61.935,inactive
e3211,2,1.587,2.519,0,0.219,3.279,0.341,0.666,56,23.388,inactive
e3212,2,1.442,2.08,0,0.209,3.25,0.453,0.758,52,25.388,inactive
e3215,5,1.432,2.051,0,0.332,3.266,0.288,0.507,540,49.497,inactive
e3217,2,0.314,0.099,0,0.319,3.434,0.446,0.633,182,76.718,inactive
e3218,2,-0.637,0.406,0,0.301,3.029,0.369,0.573,184,41.898,inactive
e3219,5,2.263,5.12,3.956,0.328,4.221,0.282,0.472,699,166.87,inactive
e3220,0,-0.534,0.285,0,0.2,2.793,0.581,1.106,18,17.721,inactive
e3223,3,1.795,3.223,0,0.307,3.469,0.57,1.031,63,47.72,inactive
e3225,1,-0.782,0.611,0,0.328,3.079,0.517,0.923,67,38.76,inactive
e3227,11,3.39,11.489,3.045,0.231,3.575,0.274,0.577,397,58.104,inactive
e3228,0,-2.113,4.465,0,0.19,3.128,0.602,0.875,48,34.869,inactive
e3230,18,1.33,1.768,5.128,0.346,3.824,0.19,0.222,9095,177.054,inactive
e3231,5,1.183,1.399,0,0.323,3.878,0.37,0.52,720,116.346,inactive
e3232,13,2.224,4.946,3.056,0.319,3.469,0.239,0.473,589,61.108,inactive
e3234,4,0.209,0.044,0,0.312,3.211,0.398,0.583,219,50.636,inactive
e3235,18,3.289,10.818,3.584,0.386,3.604,0.234,0.388,1936,96.532,inactive
e3236,7,1.44,2.074,3.497,0.359,3.332,0.339,0.474,874,66.856,inactive
e3238,3,1.506,2.268,0,0.274,2.831,0.375,0.643,131,32.104,inactive
e3239,9,2.509,6.295,4.961,0.354,3.379,0.301,0.447,1084,72.856,inactive
e3241,12,0.917,0.84,7.095,0.331,3.987,0.304,0.379,2251,129.3,binder
e3242,2,1.064,1.133,0,0.202,2.95,0.537,0.882,32,21.439,inactive
e3244,8,1.103,1.216,2.773,0.284,3.639,0.193,0.469,1206,99.492,inactive
e3245,14,4.947,24.476,5.991,0.342,3.863,0.221,0.383,1419,101.039,inactive
e3246,14,5.472,29.937,6.326,0.315,3.946,0.199,0.355,1676,122.558,inactive
e3247,5,3.358,11.277,0,0.219,3.548,0.418,0.586,158,54.92,inactive
e3248,6,3.223,10.385,5.719,0.296,3.787,0.167,0.268,1640,74.885,binder
e3249,3,2.459,6.047,0,0.2,2.921,0.659,1.203,28,24,inactive
e3251,12,3.562,12.69,2.151,0.344,3.19,0.305,0.552,326,44,inactive
e3253,10,2.931,8.589,3.857,0.291,3.575,0.229,0.345,1087,77.971,binder
e3254,5,-0.022,0,2.303,0.223,3.695,0.209,0.216,843,78.843,inactive
e3257,11,1.464,2.145,5.583,0.314,3.467,0.26,0.384,1326,72.149,inactive
e3259,0,2.419,5.85,0,0,4.002,1.003,1.553,16,244.495,inactive
e3262,16,3.269,10.684,5.285,0.301,3.596,0.158,0.349,3407,123.602,inactive
e3263,35,-1.981,3.923,7.238,0.375,3.845,0.078,0.144,133113,281.401,inactive
e3268,5,3.478,12.094,0,0.308,3.702,0.481,0.54,247,74.461,inactive
e3270,3,1.117,1.247,1.099,0.257,3.477,0.345,0.581,206,46.924,inactive
e3271,3,1.199,1.438,0,0.301,3.526,0.357,0.573,184,47.004,inactive
e3272,14,1.322,1.748,6.173,0.35,3.779,0.19,0.327,2469,102.519,binder
e3274,8,2.351,5.526,0,0.324,3.353,0.332,0.494,397,55.203,inactive
e3275,10,5.989,35.867,6.157,0.333,4.011,0.254,0.313,2286,173.701,inactive
e3276,10,4.746,22.522,6.157,0.357,4.099,0.268,0.347,2594,205.718,binder
e3284,2,0.057,0.003,0,0.204,3.353,0.452,0.678,108,42.856,inactive
e3285,4,1.619,2.621,0,0.204,3.378,0.342,0.678,108,37.497,inactive
e3286,5,4.203,17.664,0,0.223,3.351,0.264,0.617,84,26,inactive
e3289,11,1.494,2.232,5.474,0.302,3.56,0.229,0.327,1580,79.41,binder
e3290,0,2.226,4.957,0,0.2,3.495,0.761,1.106,18,66.273,inactive
e3292,10,6.136,37.645,6.386,0.354,6.927,0.174,0.32,3042,497.432,inactive
e3293,4,0.943,0.889,0,0.29,2.961,0.401,0.706,117,36.207,inactive
e3294,13,1.879,3.53,5.92,0.263,3.563,0.217,0.357,1164,80.856,inactive
e3295,7,1.38,1.904,0,0.322,3.344,0.325,0.487,407,55.867,inactive
e3296,0,-0.317,0.101,0,0,2.208,1.999,2.042,4,6.694,inactive
e3297,3,2.255,5.085,0,0.25,2.687,0.333,0.684,90,24,inactive
e3298,1,0.655,0.429,0,0.2,2.98,0.734,0.853,20,15.439,inactive
e3299,9,3.259,10.62,0,0.303,3.311,0.33,0.558,239,40,inactive
e3361,4,0.821,0.674,0,0.294,3.33,0.31,0.528,230,43.885,inactive
e3302,0,-0.172,0.03,0,0,2.262,0.759,2.042,4,7.439,inactive
e3303,2,0.888,0.789,0,0.267,3.181,0.594,0.826,50,29.867,inactive
e3304,0,1.364,1.86,0,0,2.951,1.1,2.042,4,36.85,inactive
e3306,1,1.064,1.133,0,0.209,3.422,0.791,0.758,52,72.832,inactive
e3308,28,7.663,58.717,6.82,0.348,6.917,0.121,0.268,10480,667.441,inactive
e3309,9,1.923,3.697,5.981,0.35,3.839,0.168,0.29,6365,198.445,inactive
e3311,4,1.587,2.519,0,0.19,3.23,0.485,0.875,48,30.207,inactive
e3312,10,4.947,24.476,5.614,0.341,3.729,0.219,0.368,1376,151.057,inactive
e3313,8,0.389,0.151,4.239,0.326,3.83,0.323,0.501,1016,129.026,inactive
e3314,6,1.213,1.471,0,0.285,3.772,0.333,0.437,748,131.244,inactive
e3315,15,5.756,33.128,2.565,0.239,3.598,0.224,0.427,1140,70.694,inactive
e1643,8,1.613,2.603,4.323,0.314,3.581,0.214,0.339,1629,101.592,inactive
e3318,0,-0.273,0.074,0,0.302,2.927,0.537,1.074,44,111.128,inactive
e3319,3,-2.624,6.888,0,0.229,3.598,0.439,0.863,94,53.496,inactive
e3320,5,-2.25,5.062,0,0.248,3.588,0.333,0.685,231,59.644,inactive
e3324,5,-2.567,6.59,0,0.234,3.524,0.357,0.682,184,53.644,inactive
e3325,2,-0.856,0.733,0,0.223,3.524,0.458,0.676,236,91.811,inactive
e3326,46,6.023,36.277,8.195,0.362,3.947,0.103,0.191,31620,198.681,inactive
e3038,4,1.064,1.133,0,0.328,3.362,0.639,0.923,67,64.73,binder
e3329,3,-0.652,0.425,0,0.4,2.997,0.422,0.998,88,75.884,inactive
e3330,21,2.186,4.779,7.501,0.373,4.721,0.216,0.313,9756,235.274,inactive
e3331,28,6.355,40.391,6.782,0.346,6.89,0.139,0.29,7024,406.569,inactive
e3333,2,1.442,2.08,0,0.209,3.243,0.418,0.758,52,26.879,inactive
e3334,21,3.852,14.84,7.247,0.388,6.867,0.183,0.333,6999,242.976,inactive
e3338,6,1.548,2.397,0,0.25,3.189,0.268,0.522,224,33.388,inactive
e3490,13,1.717,2.947,4.018,0.321,3.613,0.209,0.357,1215,83.044,inactive
e3341,0,0.617,0.381,0,0.223,3.612,0.629,0.87,37,80.108,inactive
e3342,3,1.619,2.621,0,0.266,3.356,0.46,0.832,96,42.532,inactive
e3343,9,0.491,0.241,4.123,0.338,3.61,0.268,0.455,846,83.996,inactive
e2624,4,0.468,0.219,0,0.313,3.188,0.348,0.61,167,39.885,inactive
e3348,8,1.155,1.333,0,0.339,3.334,0.313,0.55,301,50.552,inactive
